conveyorID,belt_speed [m/s],load_weight [kg],motor_current [A],belt_tension [N],belt_alignment_offset [mm],pulley_rotation_speed [RPM],ambient_temperature [°C],failure_type
9209,1.31,400.9,18.02,400.45,-0.3,78.6,23.94,0
9210,1.37,377.12,17.54,388.56,-0.71,82.2,25.13,1
9211,1.42,159.58,13.19,279.79,-0.46,85.2,26.71,3
9212,1.44,254.24,15.08,327.12,-0.74,86.4,29.01,0
9213,1.42,416.82,18.34,408.41,-0.63,85.2,25.56,4
9214,1.54,211.47,14.23,305.74,0.74,92.4,22.17,2
9215,1.55,141.16,12.82,270.58,0.46,93.0,24.32,0
9216,1.4,466.84,19.34,433.42,-0.02,84.0,26.42,5
9217,1.45,331.02,16.62,365.51,0.26,87.0,27.5,2
9218,1.57,183.35,13.67,291.68,-0.38,94.2,26.43,4
9219,1.67,337.4,16.75,368.7,-0.94,100.2,25.89,5
9220,1.55,115.47,12.31,257.74,0.73,93.0,21.98,2
9221,1.61,311.32,16.23,355.66,-0.48,96.6,27.23,2
9222,1.54,137.66,12.75,268.83,-0.56,92.4,24.55,4
9223,1.56,115.0,12.3,257.5,0.86,93.6,28.13,5
9224,1.5,132.6,12.65,266.3,0.29,90.0,22.39,3
9225,1.42,373.85,17.48,386.92,0.2,85.2,27.47,0
9226,1.45,407.69,18.15,403.84,0.51,87.0,25.07,5
9227,1.43,445.59,18.91,422.79,-0.03,85.8,25.49,2
9228,1.33,212.47,14.25,306.24,0.83,79.8,26.71,0
9229,1.57,366.76,17.34,383.38,-0.59,94.2,26.36,3
9230,1.66,127.66,12.55,263.83,-0.46,99.6,28.35,5
9231,1.43,331.06,16.62,365.53,-0.15,85.8,22.0,2
9232,1.57,397.41,17.95,398.71,0.06,94.2,27.33,0
9233,1.55,102.57,12.05,251.28,0.04,93.0,27.83,2
9234,1.68,184.82,13.7,292.41,0.08,100.8,24.41,2
9235,1.61,155.87,13.12,277.94,0.29,96.6,23.85,5
9236,1.36,443.96,18.88,421.98,0.14,81.6,26.75,4
9237,1.35,340.94,16.82,370.47,-0.73,81.0,25.93,3
9238,1.5,437.64,18.75,418.82,-0.97,90.0,24.27,1
9239,1.41,270.52,15.41,335.26,0.91,84.6,20.83,3
9240,1.47,276.83,15.54,338.42,-0.46,88.2,29.05,3
9241,1.58,325.43,16.51,362.72,-0.47,94.8,26.53,1
9242,1.6,218.49,14.37,309.24,0.17,96.0,25.74,4
9243,1.57,314.33,16.29,357.16,-0.42,94.2,24.89,3
9244,1.46,327.45,16.55,363.72,0.78,87.6,27.41,5
9245,1.59,316.72,16.33,358.36,0.2,95.4,21.88,3
9246,1.41,407.08,18.14,403.54,-0.69,84.6,26.43,2
9247,1.53,212.82,14.26,306.41,-1.02,91.8,23.02,3
9248,1.48,103.67,12.07,251.84,-0.5,88.8,25.47,1
9249,1.66,178.51,13.57,289.26,0.25,99.6,23.99,4
9250,1.35,403.23,18.06,401.62,0.03,81.0,27.31,4
9251,1.43,302.72,16.05,351.36,-0.43,85.8,26.25,5
9252,1.47,119.85,12.4,259.92,0.1,88.2,25.02,3
9253,1.48,367.68,17.35,383.84,-0.17,88.8,22.37,3
9254,1.52,492.68,19.85,446.34,-0.22,91.2,25.32,1
9255,1.58,139.75,12.8,269.88,0.08,94.8,24.91,2
9256,1.39,433.54,18.67,416.77,0.23,83.4,23.67,2
9257,1.42,492.0,19.84,446.0,0.26,85.2,26.85,2
9258,1.43,208.48,14.17,304.24,-0.34,85.8,25.11,2
9259,1.49,433.36,18.67,416.68,-0.84,89.4,22.25,4
9260,1.44,116.32,12.33,258.16,-0.18,86.4,22.76,0
9261,1.55,464.65,19.29,432.32,0.29,93.0,26.36,5
9262,1.34,367.35,17.35,383.68,0.12,80.4,25.12,4
9263,1.49,323.07,16.46,361.54,0.57,89.4,25.22,1
9264,1.63,465.83,19.32,432.92,0.11,97.8,24.58,4
9265,1.36,254.99,15.1,327.5,-0.15,81.6,24.34,4
9266,1.43,112.75,12.26,256.38,-0.68,85.8,25.77,4
9267,1.57,384.02,17.68,392.01,-0.5,94.2,25.61,4
9268,1.38,329.13,16.58,364.56,0.08,82.8,29.65,5
9269,1.48,152.07,13.04,276.03,0.05,88.8,26.38,2
9270,1.42,428.03,18.56,414.02,0.22,85.2,24.5,0
9271,1.45,111.52,12.23,255.76,0.53,87.0,26.92,1
9272,1.51,277.15,15.54,338.58,0.29,90.6,26.77,4
9273,1.59,263.3,15.27,331.65,0.03,95.4,25.54,4
9274,1.68,173.45,13.47,286.73,0.43,100.8,28.26,2
9275,1.42,148.25,12.96,274.12,0.75,85.2,25.38,3
9276,1.68,132.32,12.65,266.16,-0.11,100.8,23.24,5
9277,1.4,217.49,14.35,308.74,-0.29,84.0,25.33,5
9278,1.55,467.01,19.34,433.5,0.02,93.0,24.5,5
9279,1.48,269.74,15.39,334.87,-0.01,88.8,26.43,5
9280,1.45,424.98,18.5,412.49,-0.34,87.0,28.05,4
9281,1.44,494.61,19.89,447.3,0.11,86.4,21.96,4
9282,1.52,251.87,15.04,325.94,0.33,91.2,23.19,4
9283,1.38,220.25,14.4,310.12,-1.05,82.8,22.62,2
9284,1.32,143.94,12.88,271.97,0.52,79.2,24.77,1
9285,1.59,195.7,13.91,297.85,-0.91,95.4,23.65,4
9286,1.48,218.3,14.37,309.15,0.6,88.8,25.6,3
9287,1.59,424.0,18.48,412.0,-0.42,95.4,26.43,3
9288,1.47,132.39,12.65,266.2,-0.03,88.2,31.89,5
9289,1.48,121.98,12.44,260.99,-0.26,88.8,26.15,1
9290,1.41,467.56,19.35,433.78,0.1,84.6,24.84,0
9291,1.45,199.54,13.99,299.77,0.54,87.0,25.7,1
9292,1.45,377.54,17.55,388.77,-0.33,87.0,28.87,1
9293,1.54,336.31,16.73,368.16,0.0,92.4,22.32,1
9294,1.65,239.98,14.8,319.99,0.03,99.0,26.6,2
9295,1.51,375.19,17.5,387.6,-1.24,90.6,26.85,2
9296,1.45,258.2,15.16,329.1,0.12,87.0,27.6,2
9297,1.44,267.57,15.35,333.78,0.07,86.4,26.19,2
9298,1.59,189.99,13.8,295.0,-0.47,95.4,24.94,1
9299,1.44,130.55,12.61,265.27,-0.16,86.4,26.19,5
9300,1.68,125.65,12.51,262.82,-0.36,100.8,27.53,1
9301,1.4,273.47,15.47,336.74,-0.53,84.0,23.28,0
9302,1.41,467.94,19.36,433.97,-0.23,84.6,25.32,5
9303,1.55,381.28,17.63,390.64,0.35,93.0,22.35,3
9304,1.48,368.69,17.37,384.34,-0.08,88.8,25.23,0
9305,1.51,450.82,19.02,425.41,-0.05,90.6,26.54,0
9306,1.34,269.0,15.38,334.5,-0.54,80.4,21.53,0
9307,1.41,294.36,15.89,347.18,0.11,84.6,24.96,5
9308,1.54,240.73,14.81,320.36,-0.65,92.4,26.3,1
9309,1.56,246.42,14.93,323.21,-0.4,93.6,22.57,3
9310,1.36,313.72,16.27,356.86,-0.09,81.6,22.78,5
9311,1.51,177.19,13.54,288.6,0.34,90.6,24.35,5
9312,1.48,244.45,14.89,322.23,-0.32,88.8,25.46,0
9313,1.49,154.39,13.09,277.2,-0.18,89.4,23.23,4
9314,1.45,128.62,12.57,264.31,0.76,87.0,21.79,0
9315,1.39,253.33,15.07,326.67,-0.12,83.4,25.54,5
9316,1.46,403.18,18.06,401.59,0.21,87.6,26.03,2
9317,1.48,152.97,13.06,276.48,-0.18,88.8,21.95,0
9318,1.45,175.38,13.51,287.69,0.11,87.0,29.59,3
9319,1.43,473.59,19.47,436.79,-0.52,85.8,26.08,3
9320,1.45,427.23,18.54,413.62,0.79,87.0,21.85,2
9321,1.65,175.06,13.5,287.53,0.68,99.0,24.92,1
9322,1.53,328.36,16.57,364.18,0.33,91.8,26.5,5
9323,1.32,404.02,18.08,402.01,0.79,79.2,22.29,0
9324,1.53,444.63,18.89,422.32,-0.43,91.8,25.85,3
9325,1.3,314.06,16.28,357.03,-0.5,78.0,23.59,4
9326,1.61,406.51,18.13,403.26,-0.03,96.6,24.72,0
9327,1.57,351.19,17.02,375.6,-0.36,94.2,25.63,1
9328,1.62,370.46,17.41,385.23,0.06,97.2,23.74,2
9329,1.34,264.91,15.3,332.46,0.5,80.4,25.75,2
9330,1.54,350.94,17.02,375.47,0.19,92.4,25.66,2
9331,1.24,124.8,12.5,262.4,0.07,74.4,22.74,0
9332,1.51,475.32,19.51,437.66,0.07,90.6,22.51,2
9333,1.49,252.46,15.05,326.23,-1.21,89.4,25.6,5
9334,1.48,233.14,14.66,316.57,-0.37,88.8,25.22,2
9335,1.6,210.63,14.21,305.32,0.0,96.0,27.33,2
9336,1.51,482.21,19.64,441.1,0.79,90.6,24.27,4
9337,1.58,461.32,19.23,430.66,0.11,94.8,24.1,5
9338,1.38,462.39,19.25,431.2,-0.23,82.8,27.88,0
9339,1.27,253.9,15.08,326.95,-0.08,76.2,25.42,0
9340,1.66,399.27,17.99,399.64,-0.03,99.6,23.54,1
9341,1.48,422.41,18.45,411.21,0.37,88.8,22.54,5
9342,1.63,348.74,16.97,374.37,0.18,97.8,23.2,1
9343,1.58,102.38,12.05,251.19,-0.16,94.8,25.06,1
9344,1.52,294.69,15.89,347.34,-0.57,91.2,24.39,1
9345,1.53,433.65,18.67,416.82,-0.42,91.8,23.54,0
9346,1.69,482.57,19.65,441.28,0.61,101.4,25.82,3
9347,1.54,376.48,17.53,388.24,0.83,92.4,24.62,1
9348,1.53,301.15,16.02,350.58,-0.23,91.8,28.02,2
9349,1.43,214.48,14.29,307.24,0.47,85.8,24.51,0
9350,1.47,141.25,12.82,270.62,0.06,88.2,29.47,4
9351,1.44,449.49,18.99,424.74,-0.58,86.4,25.22,0
9352,1.57,292.66,15.85,346.33,0.86,94.2,26.0,2
9353,1.64,148.61,12.97,274.3,-0.53,98.4,25.78,3
9354,1.49,486.67,19.73,443.34,-0.86,89.4,27.41,2
9355,1.47,479.23,19.58,439.62,-0.44,88.2,26.01,2
9356,1.52,432.84,18.66,416.42,-0.29,91.2,23.29,5
9357,1.38,386.71,17.73,393.36,0.38,82.8,25.99,5
9358,1.55,430.15,18.6,415.08,-0.31,93.0,23.34,3
9359,1.47,421.45,18.43,410.72,-0.08,88.2,21.54,4
9360,1.54,480.67,19.61,440.34,-0.14,92.4,23.02,3
9361,1.51,442.31,18.85,421.16,-0.23,90.6,24.11,3
9362,1.51,408.54,18.17,404.27,0.03,90.6,24.63,5
9363,1.4,292.97,15.86,346.48,-0.87,84.0,32.29,4
9364,1.4,130.75,12.62,265.38,-0.1,84.0,23.25,0
9365,1.51,143.09,12.86,271.54,0.1,90.6,25.45,1
9366,1.38,254.56,15.09,327.28,-0.34,82.8,22.51,5
9367,1.51,250.34,15.01,325.17,0.93,90.6,26.25,5
9368,1.48,326.24,16.52,363.12,0.53,88.8,24.53,3
9369,1.49,239.81,14.8,319.9,-0.51,89.4,26.37,4
9370,1.53,128.3,12.57,264.15,0.04,91.8,24.15,1
9371,1.54,309.14,16.18,354.57,-0.3,92.4,27.1,4
9372,1.56,156.87,13.14,278.44,0.47,93.6,25.97,1
9373,1.35,189.13,13.78,294.56,1.34,81.0,23.4,5
9374,1.46,111.34,12.23,255.67,0.06,87.6,26.44,2
9375,1.44,474.65,19.49,437.32,0.06,86.4,27.33,4
9376,1.45,461.77,19.24,430.88,0.2,87.0,29.07,3
9377,1.31,175.33,13.51,287.67,-0.48,78.6,24.34,3
9378,1.46,480.19,19.6,440.1,-0.75,87.6,21.48,1
9379,1.36,368.36,17.37,384.18,-0.05,81.6,20.16,2
9380,1.39,258.26,15.17,329.13,0.64,83.4,24.3,5
9381,1.57,360.04,17.2,380.02,-0.4,94.2,23.0,3
9382,1.61,296.6,15.93,348.3,0.62,96.6,23.02,4
9383,1.35,204.54,14.09,302.27,-0.52,81.0,26.1,3
9384,1.4,276.55,15.53,338.28,-0.06,84.0,25.25,3
9385,1.42,345.54,16.91,372.77,-0.74,85.2,23.23,2
9386,1.53,427.3,18.55,413.65,0.04,91.8,25.27,3
9387,1.59,253.62,15.07,326.81,0.1,95.4,24.81,4
9388,1.42,113.91,12.28,256.96,-0.42,85.2,28.31,3
9389,1.57,480.26,19.61,440.13,-0.26,94.2,23.72,2
9390,1.49,222.55,14.45,311.27,0.27,89.4,25.5,1
9391,1.56,394.18,17.88,397.09,0.08,93.6,23.89,3
9392,1.47,255.49,15.11,327.74,-0.4,88.2,25.74,0
9393,1.64,187.99,13.76,294.0,-0.38,98.4,24.05,5
9394,1.54,232.68,14.65,316.34,0.07,92.4,23.53,4
9395,1.43,374.12,17.48,387.06,-0.22,85.8,24.47,0
9396,1.5,304.0,16.08,352.0,-0.03,90.0,25.64,3
9397,1.52,129.12,12.58,264.56,0.23,91.2,25.88,4
9398,1.56,326.98,16.54,363.49,0.38,93.6,24.07,2
9399,1.55,259.29,15.19,329.64,-0.81,93.0,25.16,0
9400,1.38,340.81,16.82,370.4,-0.51,82.8,22.53,2
9401,1.53,323.86,16.48,361.93,0.22,91.8,24.8,3
9402,1.56,390.94,17.82,395.47,0.01,93.6,22.56,4
9403,1.42,280.44,15.61,340.22,-0.19,85.2,28.2,0
9404,1.46,436.5,18.73,418.25,-0.41,87.6,24.52,1
9405,1.48,291.31,15.83,345.66,-0.35,88.8,22.92,3
9406,1.37,181.07,13.62,290.53,0.84,82.2,22.94,1
9407,1.61,208.09,14.16,304.04,0.05,96.6,26.16,5
9408,1.51,325.29,16.51,362.64,-0.45,90.6,25.15,0
9409,1.56,308.68,16.17,354.34,-0.02,93.6,23.02,5
9410,1.54,466.77,19.34,433.38,-0.35,92.4,24.56,0
9411,1.61,340.73,16.81,370.36,-0.26,96.6,22.06,0
9412,1.55,215.72,14.31,307.86,0.14,93.0,25.8,3
9413,1.57,128.73,12.57,264.36,0.54,94.2,24.14,4
9414,1.44,190.12,13.8,295.06,0.45,86.4,26.92,3
9415,1.48,329.27,16.59,364.64,-0.3,88.8,24.93,3
9416,1.53,133.17,12.66,266.58,0.39,91.8,27.43,5
9417,1.48,195.88,13.92,297.94,-0.18,88.8,27.36,1
9418,1.6,213.85,14.28,306.92,0.8,96.0,26.54,3
9419,1.48,339.59,16.79,369.79,0.88,88.8,23.09,1
9420,1.53,489.47,19.79,444.74,-0.14,91.8,26.61,2
9421,1.56,169.21,13.38,284.6,0.12,93.6,25.35,0
9422,1.4,413.65,18.27,406.82,-0.44,84.0,25.67,0
9423,1.37,140.78,12.82,270.39,0.66,82.2,23.3,2
9424,1.46,121.8,12.44,260.9,-0.18,87.6,21.77,3
9425,1.45,277.81,15.56,338.9,-0.96,87.0,24.12,3
9426,1.57,479.38,19.59,439.69,-0.22,94.2,24.87,1
9427,1.61,203.24,14.06,301.62,-0.94,96.6,27.33,3
9428,1.62,465.9,19.32,432.95,0.22,97.2,26.42,1
9429,1.46,184.82,13.7,292.41,-0.08,87.6,24.06,0
9430,1.47,325.13,16.5,362.56,0.42,88.2,26.59,3
9431,1.32,364.59,17.29,382.29,-0.66,79.2,25.02,0
9432,1.47,412.23,18.24,406.12,-0.76,88.2,25.54,0
9433,1.48,308.06,16.16,354.03,0.25,88.8,22.56,0
9434,1.58,278.9,15.58,339.45,-0.4,94.8,25.85,5
9435,1.56,458.52,19.17,429.26,0.94,93.6,22.94,5
9436,1.43,231.18,14.62,315.59,-0.26,85.8,24.44,2
9437,1.47,202.04,14.04,301.02,-0.02,88.2,26.35,0
9438,1.49,480.3,19.61,440.15,-0.1,89.4,25.94,1
9439,1.49,485.09,19.7,442.54,0.14,89.4,25.71,0
9440,1.73,177.19,13.54,288.6,0.11,103.8,28.88,5
9441,1.27,296.81,15.94,348.4,-0.38,76.2,23.16,5
9442,1.49,271.21,15.42,335.6,0.79,89.4,23.78,0
9443,1.53,383.79,17.68,391.9,0.41,91.8,25.64,0
9444,1.29,109.14,12.18,254.57,0.75,77.4,23.8,4
9445,1.62,446.31,18.93,423.16,0.49,97.2,25.11,0
9446,1.57,205.88,14.12,302.94,-0.27,94.2,26.98,4
9447,1.4,322.51,16.45,361.26,0.2,84.0,26.44,4
9448,1.48,417.49,18.35,408.74,0.41,88.8,24.03,4
9449,1.57,438.37,18.77,419.18,-0.13,94.2,27.39,5
9450,1.54,468.34,19.37,434.17,-0.4,92.4,24.86,5
9451,1.43,151.94,13.04,275.97,-0.33,85.8,24.89,2
9452,1.63,163.7,13.27,281.85,0.65,97.8,24.55,1
9453,1.32,349.44,16.99,374.72,-0.05,79.2,25.19,3
9454,1.49,106.06,12.12,253.03,0.19,89.4,23.51,4
9455,1.45,366.93,17.34,383.46,-0.21,87.0,25.94,1
9456,1.52,293.37,15.87,346.68,0.21,91.2,23.74,3
9457,1.33,270.53,15.41,335.26,-0.21,79.8,20.66,2
9458,1.38,278.39,15.57,339.2,-1.1,82.8,25.03,4
9459,1.58,287.43,15.75,343.72,-0.21,94.8,26.46,5
9460,1.71,360.54,17.21,380.27,-0.25,102.6,25.55,3
9461,1.47,210.37,14.21,305.18,0.24,88.2,25.03,3
9462,1.48,195.11,13.9,297.56,-0.16,88.8,24.88,1
9463,1.46,268.81,15.38,334.4,-0.49,87.6,25.87,0
9464,1.5,472.1,19.44,436.05,-0.39,90.0,23.23,3
9465,1.31,293.69,15.87,346.84,-0.23,78.6,24.09,1
9466,1.47,302.72,16.05,351.36,-0.18,88.2,26.67,1
9467,1.55,356.55,17.13,378.28,-0.42,93.0,22.76,1
9468,1.51,473.26,19.47,436.63,0.53,90.6,20.66,5
9469,1.39,378.66,17.57,389.33,0.14,83.4,22.46,4
9470,1.59,388.74,17.77,394.37,-0.37,95.4,22.63,3
9471,1.58,156.87,13.14,278.44,-0.19,94.8,28.57,4
9472,1.61,105.87,12.12,252.94,0.28,96.6,26.82,2
9473,1.52,115.77,12.32,257.88,0.77,91.2,25.54,0
9474,1.42,227.98,14.56,313.99,0.65,85.2,23.06,2
9475,1.49,442.28,18.85,421.14,-0.03,89.4,26.29,1
9476,1.41,218.81,14.38,309.4,-0.16,84.6,22.63,1
9477,1.5,171.55,13.43,285.77,-0.36,90.0,20.73,4
9478,1.57,280.16,15.6,340.08,0.87,94.2,22.25,2
9479,1.51,287.01,15.74,343.5,0.69,90.6,27.04,0
9480,1.55,376.82,17.54,388.41,0.25,93.0,27.59,2
9481,1.52,240.92,14.82,320.46,0.44,91.2,23.94,0
9482,1.59,114.91,12.3,257.46,-0.48,95.4,26.16,1
9483,1.48,201.02,14.02,300.51,0.39,88.8,23.54,3
9484,1.48,472.87,19.46,436.44,-0.11,88.8,25.11,4
9485,1.55,156.79,13.14,278.4,-0.55,93.0,25.71,2
9486,1.42,389.82,17.8,394.91,0.34,85.2,26.5,4
9487,1.47,126.37,12.53,263.18,-0.18,88.2,25.41,2
9488,1.42,433.17,18.66,416.58,-0.65,85.2,23.59,1
9489,1.33,279.15,15.58,339.58,0.45,79.8,26.18,3
9490,1.4,489.69,19.79,444.84,0.33,84.0,26.04,2
9491,1.44,130.42,12.61,265.21,0.31,86.4,25.65,5
9492,1.4,290.8,15.82,345.4,0.39,84.0,26.66,4
9493,1.53,326.57,16.53,363.28,-0.38,91.8,23.27,1
9494,1.53,335.73,16.71,367.86,0.63,91.8,22.69,3
9495,1.4,398.06,17.96,399.03,-0.09,84.0,20.49,3
9496,1.53,394.23,17.88,397.12,-0.45,91.8,22.06,3
9497,1.58,230.59,14.61,315.3,0.36,94.8,24.6,5
9498,1.47,364.21,17.28,382.1,0.13,88.2,23.25,4
9499,1.34,358.26,17.17,379.13,0.8,80.4,27.01,1
9500,1.42,488.23,19.76,444.12,-0.13,85.2,27.08,5
9501,1.61,203.8,14.08,301.9,-0.05,96.6,19.47,2
9502,1.62,308.95,16.18,354.48,0.87,97.2,22.94,1
9503,1.51,165.28,13.31,282.64,-0.11,90.6,29.24,4
9504,1.49,279.63,15.59,339.82,-0.65,89.4,28.95,2
9505,1.48,378.77,17.58,389.38,-0.5,88.8,22.84,4
9506,1.31,316.72,16.33,358.36,-0.4,78.6,22.52,3
9507,1.53,346.88,16.94,373.44,0.2,91.8,21.04,1
9508,1.56,186.68,13.73,293.34,-0.6,93.6,25.36,0
9509,1.41,355.37,17.11,377.68,-0.45,84.6,25.71,4
9510,1.5,381.79,17.64,390.9,-0.37,90.0,26.63,0
9511,1.52,169.23,13.38,284.62,-0.15,91.2,23.41,0
9512,1.46,346.53,16.93,373.26,-0.54,87.6,25.48,3
9513,1.54,103.17,12.06,251.58,-0.3,92.4,25.63,5
9514,1.45,315.59,16.31,357.79,0.48,87.0,25.68,0
9515,1.51,174.55,13.49,287.27,0.07,90.6,23.48,5
9516,1.19,421.94,18.44,410.97,0.29,71.4,24.57,3
9517,1.59,171.75,13.44,285.88,0.6,95.4,29.88,0
9518,1.44,340.5,16.81,370.25,-0.59,86.4,24.67,1
9519,1.47,445.69,18.91,422.84,-0.21,88.2,27.23,5
9520,1.62,373.26,17.47,386.63,-0.55,97.2,23.01,4
9521,1.45,205.21,14.1,302.6,0.77,87.0,27.25,0
9522,1.58,247.1,14.94,323.55,-0.87,94.8,24.94,4
9523,1.38,119.01,12.38,259.5,0.53,82.8,26.42,3
9524,1.35,494.76,19.9,447.38,-0.28,81.0,26.5,0
9525,1.44,360.62,17.21,380.31,-0.34,86.4,26.14,1
9526,1.42,450.01,19.0,425.0,-0.2,85.2,23.6,5
9527,1.27,332.83,16.66,366.42,-0.57,76.2,25.23,0
9528,1.46,146.9,12.94,273.45,0.03,87.6,27.42,3
9529,1.54,238.13,14.76,319.06,0.22,92.4,25.05,5
9530,1.39,410.68,18.21,405.34,-0.58,83.4,24.77,1
9531,1.32,462.73,19.25,431.36,0.17,79.2,25.49,4
9532,1.5,255.3,15.11,327.65,-0.06,90.0,27.34,3
9533,1.53,161.64,13.23,280.82,0.0,91.8,25.12,5
9534,1.59,370.41,17.41,385.21,-0.05,95.4,26.03,4
9535,1.57,389.95,17.8,394.98,-0.02,94.2,25.0,3
9536,1.43,475.38,19.51,437.69,0.04,85.8,26.15,4
9537,1.54,308.85,16.18,354.42,-0.3,92.4,23.0,4
9538,1.62,263.15,15.26,331.58,0.13,97.2,26.26,3
9539,1.22,280.3,15.61,340.15,-1.16,73.2,26.63,5
9540,1.37,308.76,16.18,354.38,-0.69,82.2,24.76,1
9541,1.59,499.61,19.99,449.8,0.71,95.4,21.78,3
9542,1.67,205.94,14.12,302.97,-0.52,100.2,24.84,0
9543,1.49,148.16,12.96,274.08,0.91,89.4,25.94,3
9544,1.55,281.09,15.62,340.54,0.18,93.0,23.0,5
9545,1.5,143.29,12.87,271.64,0.46,90.0,24.21,4
9546,1.45,228.85,14.58,314.42,-0.56,87.0,26.24,5
9547,1.6,258.94,15.18,329.47,-0.56,96.0,22.72,4
9548,1.47,138.8,12.78,269.4,-0.44,88.2,26.47,1
9549,1.52,337.24,16.74,368.62,-0.56,91.2,24.12,2
9550,1.7,133.4,12.67,266.7,0.66,102.0,22.44,4
9551,1.5,318.98,16.38,359.49,0.46,90.0,25.31,1
9552,1.53,301.64,16.03,350.82,-0.21,91.8,26.09,2
9553,1.56,208.01,14.16,304.0,-0.19,93.6,25.08,0
9554,1.52,483.99,19.68,442.0,-0.84,91.2,21.72,5
9555,1.36,336.74,16.73,368.37,1.45,81.6,20.73,3
9556,1.63,455.64,19.11,427.82,0.92,97.8,25.73,1
9557,1.56,481.05,19.62,440.52,-0.21,93.6,23.85,0
9558,1.49,436.65,18.73,418.32,-0.28,89.4,26.39,3
9559,1.45,178.73,13.57,289.36,-0.87,87.0,27.2,1
9560,1.43,254.07,15.08,327.03,0.2,85.8,24.89,5
9561,1.35,470.85,19.42,435.42,-0.43,81.0,24.98,1
9562,1.54,202.41,14.05,301.2,0.0,92.4,27.14,4
9563,1.56,490.48,19.81,445.24,-0.15,93.6,23.43,3
9564,1.66,167.97,13.36,283.98,0.43,99.6,24.95,3
9565,1.39,121.56,12.43,260.78,-0.26,83.4,26.89,2
9566,1.66,367.54,17.35,383.77,-0.27,99.6,26.56,1
9567,1.5,403.04,18.06,401.52,-0.11,90.0,27.53,2
9568,1.66,402.31,18.05,401.16,0.7,99.6,26.5,4
9569,1.47,400.76,18.02,400.38,0.09,88.2,24.82,5
9570,1.53,369.63,17.39,384.82,0.44,91.8,24.46,4
9571,1.58,415.18,18.3,407.59,-0.21,94.8,25.35,5
9572,1.6,353.89,17.08,376.94,0.17,96.0,25.8,1
9573,1.4,348.14,16.96,374.07,-0.12,84.0,26.85,2
9574,1.6,481.04,19.62,440.52,-0.21,96.0,23.01,0
9575,1.52,259.8,15.2,329.9,-0.81,91.2,26.31,0
9576,1.61,331.76,16.64,365.88,0.32,96.6,22.0,4
9577,1.48,196.98,13.94,298.49,-0.71,88.8,24.76,3
9578,1.63,162.21,13.24,281.1,-0.15,97.8,25.09,2
9579,1.47,118.9,12.38,259.45,0.29,88.2,22.66,0
9580,1.55,113.06,12.26,256.53,0.35,93.0,23.01,3
9581,1.54,367.3,17.35,383.65,-0.43,92.4,27.15,5
9582,1.35,341.65,16.83,370.82,0.51,81.0,25.7,4
9583,1.55,148.04,12.96,274.02,-0.7,93.0,23.46,0
9584,1.51,138.49,12.77,269.24,0.73,90.6,25.82,2
9585,1.54,234.66,14.69,317.33,0.23,92.4,24.2,0
9586,1.39,356.62,17.13,378.31,0.93,83.4,31.52,1
9587,1.48,389.38,17.79,394.69,-0.13,88.8,25.98,3
9588,1.49,424.09,18.48,412.04,0.37,89.4,24.62,4
9589,1.32,411.88,18.24,405.94,0.25,79.2,27.46,1
9590,1.5,212.17,14.24,306.08,-1.06,90.0,22.32,1
9591,1.48,185.33,13.71,292.67,-0.38,88.8,29.05,4
9592,1.43,126.3,12.53,263.15,-0.19,85.8,24.07,0
9593,1.4,396.35,17.93,398.18,-0.14,84.0,26.25,2
9594,1.41,415.15,18.3,407.58,0.44,84.6,22.06,4
9595,1.5,336.09,16.72,368.04,-0.58,90.0,19.22,5
9596,1.31,331.74,16.63,365.87,0.41,78.6,28.36,0
9597,1.46,257.54,15.15,328.77,0.04,87.6,26.96,3
9598,1.63,385.66,17.71,392.83,-0.21,97.8,22.67,4
9599,1.6,135.85,12.72,267.92,0.27,96.0,25.1,1
9600,1.46,458.4,19.17,429.2,-0.14,87.6,26.97,1
9601,1.58,144.27,12.89,272.14,-1.47,94.8,23.2,2
9602,1.64,136.31,12.73,268.15,0.28,98.4,24.4,4
9603,1.68,335.12,16.7,367.56,0.3,100.8,26.14,0
9604,1.36,432.86,18.66,416.43,-0.12,81.6,26.16,3
9605,1.43,277.42,15.55,338.71,-0.07,85.8,27.85,4
9606,1.6,151.65,13.03,275.82,-0.06,96.0,26.34,4
9607,1.52,421.69,18.43,410.84,-0.38,91.2,27.24,1
9608,1.37,136.8,12.74,268.4,0.12,82.2,26.66,4
9609,1.46,114.06,12.28,257.03,-0.18,87.6,25.6,5
9610,1.52,125.44,12.51,262.72,-0.1,91.2,22.3,4
9611,1.48,377.76,17.56,388.88,0.8,88.8,25.79,2
9612,1.49,463.67,19.27,431.84,-0.24,89.4,24.93,5
9613,1.63,407.33,18.15,403.66,-0.19,97.8,23.74,1
9614,1.4,228.56,14.57,314.28,0.41,84.0,25.71,2
9615,1.48,381.34,17.63,390.67,-0.78,88.8,25.62,0
9616,1.25,269.92,15.4,334.96,0.3,75.0,23.17,4
9617,1.43,410.19,18.2,405.1,-0.03,85.8,26.51,0
9618,1.58,320.98,16.42,360.49,0.12,94.8,24.93,3
9619,1.38,366.68,17.33,383.34,-0.33,82.8,23.23,2
9620,1.5,123.66,12.47,261.83,0.36,90.0,23.85,0
9621,1.6,357.41,17.15,378.71,0.17,96.0,27.12,2
9622,1.4,360.87,17.22,380.44,-0.39,84.0,24.36,3
